Date,Close
7/5/2020 23:58:00,228.45
7/6/2020 23:58:00,227.76
7/7/2020 23:58:00,241.04
7/8/2020 23:58:00,239.31
7/9/2020 23:58:00,246.55
7/10/2020 23:58:00,242.5
7/11/2020 23:58:00,241.13
7/12/2020 23:58:00,239.43
7/13/2020 23:58:00,242.62
7/14/2020 23:58:00,239.49
7/15/2020 23:58:00,240.36
7/16/2020 23:58:00,238.47
7/17/2020 23:58:00,233.68
7/18/2020 23:58:00,232.73
7/19/2020 23:58:00,235.43
7/20/2020 23:58:00,239.3
7/21/2020 23:58:00,235.73
7/22/2020 23:58:00,245.13
7/23/2020 23:58:00,261.77
7/24/2020 23:58:00,274.69
7/25/2020 23:58:00,279.33
7/26/2020 23:58:00,303.84
7/27/2020 23:58:00,310.26
7/28/2020 23:58:00,322.86
7/29/2020 23:58:00,317.03
7/30/2020 23:58:00,317.49
7/31/2020 23:58:00,335.38
8/1/2020 23:58:00,346.59
8/2/2020 23:58:00,386.01
8/3/2020 23:58:00,370.55
8/4/2020 23:58:00,387.47
8/5/2020 23:58:00,390.66
8/6/2020 23:58:00,402.44
8/7/2020 23:58:00,394.95
8/8/2020 23:58:00,378.85
8/9/2020 23:58:00,396.68
8/10/2020 23:58:00,391.64
8/11/2020 23:58:00,396.36
8/12/2020 23:58:00,379.47
8/13/2020 23:58:00,390.99
8/14/2020 23:58:00,393.11
8/15/2020 23:58:00,439.09
8/16/2020 23:58:00,433.21
8/17/2020 23:58:00,434.83
8/18/2020 23:58:00,430.77
8/19/2020 23:58:00,424.19
8/20/2020 23:58:00,410.06
8/21/2020 23:58:00,416.79
8/22/2020 23:58:00,389.17
8/23/2020 23:58:00,396.01
8/24/2020 23:58:00,390.81
8/25/2020 23:58:00,408.37
8/26/2020 23:58:00,382.88
8/27/2020 23:58:00,387.03
8/28/2020 23:58:00,382.51
8/29/2020 23:58:00,395.86
8/30/2020 23:58:00,399.84
8/31/2020 23:58:00,428.93
9/1/2020 23:58:00,435.36
9/2/2020 23:58:00,478.11
9/3/2020 23:58:00,439.46
9/4/2020 23:58:00,384.01
9/5/2020 23:58:00,387.26
9/6/2020 23:58:00,333.38
9/7/2020 23:58:00,353.74
9/8/2020 23:58:00,354.29
9/9/2020 23:58:00,336.83
9/10/2020 23:58:00,352.13
9/11/2020 23:58:00,368.08
9/12/2020 23:58:00,374.57
9/13/2020 23:58:00,387.51
9/14/2020 23:58:00,365.45
9/15/2020 23:58:00,378.41
9/16/2020 23:58:00,364.58
9/17/2020 23:58:00,365.03
9/18/2020 23:58:00,389.53
9/19/2020 23:58:00,383.67
9/20/2020 23:58:00,385.53
9/21/2020 23:58:00,370.32
9/22/2020 23:58:00,339.92
9/23/2020 23:58:00,344.86
9/24/2020 23:58:00,320.99
9/25/2020 23:58:00,349.42
9/26/2020 23:58:00,352.6
9/27/2020 23:58:00,354.78
9/28/2020 23:58:00,358.04
9/29/2020 23:58:00,354.19
9/30/2020 23:58:00,360.08
10/1/2020 23:58:00,360.56
10/2/2020 23:58:00,352.91
10/3/2020 23:58:00,346.25
10/4/2020 23:58:00,346.62
10/5/2020 23:58:00,352.67
10/6/2020 23:58:00,353.96
10/7/2020 23:58:00,341
10/8/2020 23:58:00,342.12
10/9/2020 23:58:00,351.18
10/10/2020 23:58:00,365.36
10/11/2020 23:58:00,370.95
10/12/2020 23:58:00,374.7
10/13/2020 23:58:00,386.97
10/14/2020 23:58:00,382
10/15/2020 23:58:00,379.12
10/16/2020 23:58:00,377.92
10/17/2020 23:58:00,365.97
10/18/2020 23:58:00,368.77
10/19/2020 23:58:00,378.51
10/20/2020 23:58:00,379.7
10/21/2020 23:58:00,369.11
10/22/2020 23:58:00,391.28
10/23/2020 23:58:00,414.18
10/24/2020 23:58:00,409.67
10/25/2020 23:58:00,412.4
10/26/2020 23:58:00,405.79
10/27/2020 23:58:00,393.07
10/28/2020 23:58:00,403.44
10/29/2020 23:58:00,388.38
10/30/2020 23:58:00,386.44
10/31/2020 23:58:00,382.37
11/1/2020 23:58:00,386.53
11/2/2020 23:58:00,397.7
11/3/2020 23:58:00,382.23
11/4/2020 23:58:00,387.68
11/5/2020 23:58:00,404.52
11/6/2020 23:58:00,414.96
11/7/2020 23:58:00,454.62
11/8/2020 23:58:00,434
11/9/2020 23:58:00,454.42
11/10/2020 23:58:00,442.78
11/11/2020 23:58:00,450.51
11/12/2020 23:58:00,461.41
11/13/2020 23:58:00,462.25
11/14/2020 23:58:00,475.16
11/15/2020 23:58:00,458.76
11/16/2020 23:58:00,446.77
11/17/2020 23:58:00,459.87
11/18/2020 23:58:00,481.2
11/19/2020 23:58:00,479.71
11/20/2020 23:58:00,472.17
11/21/2020 23:58:00,510.44
11/22/2020 23:58:00,551.23
11/23/2020 23:58:00,562.51
11/24/2020 23:58:00,606.95
11/25/2020 23:58:00,605.09
11/26/2020 23:58:00,564.72
11/27/2020 23:58:00,519.92
11/28/2020 23:58:00,518.14
11/29/2020 23:58:00,539.4
11/30/2020 23:58:00,579.81
12/1/2020 23:58:00,617.11
12/2/2020 23:58:00,582.26
12/3/2020 23:58:00,599.35
12/4/2020 23:58:00,615.3
12/5/2020 23:58:00,565.15
12/6/2020 23:58:00,601.19
12/7/2020 23:58:00,602.8
12/8/2020 23:58:00,590.52
12/9/2020 23:58:00,554.31
12/10/2020 23:58:00,574.6
12/11/2020 23:58:00,560.38
12/12/2020 23:58:00,546.73
12/13/2020 23:58:00,569.39
12/14/2020 23:58:00,588.92
12/15/2020 23:58:00,586.57
12/16/2020 23:58:00,589.36
12/17/2020 23:58:00,639.43
12/18/2020 23:58:00,640.65
12/19/2020 23:58:00,653.5
12/20/2020 23:58:00,656.82
12/21/2020 23:58:00,635.92
12/22/2020 23:58:00,607.78
12/23/2020 23:58:00,635.62
12/24/2020 23:58:00,581.23
12/25/2020 23:58:00,614.17
12/26/2020 23:58:00,628.19
12/27/2020 23:58:00,637.37
12/28/2020 23:58:00,684.29
12/29/2020 23:58:00,730.57
12/30/2020 23:58:00,733.93
12/31/2020 23:58:00,752.7
1/1/2021 23:58:00,738.48
1/2/2021 23:58:00,728.82
1/3/2021 23:58:00,776.26
1/4/2021 23:58:00,985.88
1/5/2021 23:58:00,1060.28
1/6/2021 23:58:00,1107.76
1/7/2021 23:58:00,1216.92
1/8/2021 23:58:00,1224.32
1/9/2021 23:58:00,1231.32
1/10/2021 23:58:00,1290.31
1/11/2021 23:58:00,1248.97
1/12/2021 23:58:00,1085.34
1/13/2021 23:58:00,1040.55
1/14/2021 23:58:00,1139.74
1/15/2021 23:58:00,1232.32
1/16/2021 23:58:00,1180.92
1/17/2021 23:58:00,1218.73
1/18/2021 23:58:00,1236.14
1/19/2021 23:58:00,1270.83
1/20/2021 23:58:00,1375.76
1/21/2021 23:58:00,1379.84
1/22/2021 23:58:00,1107.36
1/23/2021 23:58:00,1224.95
1/24/2021 23:58:00,1225.87
1/25/2021 23:58:00,1391.22
1/26/2021 23:58:00,1318.42
1/27/2021 23:58:00,1368.07
1/28/2021 23:58:00,1245.98
1/29/2021 23:58:00,1338.13
1/30/2021 23:58:00,1386.96
1/31/2021 23:58:00,1371.63
2/1/2021 23:58:00,1302.86
2/2/2021 23:58:00,1381.37
2/3/2021 23:58:00,1518.38
2/4/2021 23:58:00,1668.78
2/5/2021 23:58:00,1598.05
2/6/2021 23:58:00,1720.63
2/7/2021 23:58:00,1674.65
2/8/2021 23:58:00,1601.51
2/9/2021 23:58:00,1754.81
2/10/2021 23:58:00,1771.45
2/11/2021 23:58:00,1736.08
2/12/2021 23:58:00,1788.15
2/13/2021 23:58:00,1852.42
2/14/2021 23:58:00,1815.15
2/15/2021 23:58:00,1804.51
2/16/2021 23:58:00,1773.01
2/17/2021 23:58:00,1784.29
2/18/2021 23:58:00,1856.98
2/19/2021 23:58:00,1943.53
2/20/2021 23:58:00,1960
2/21/2021 23:58:00,1900.75
2/22/2021 23:58:00,1932.68
2/23/2021 23:58:00,1772.29
2/24/2021 23:58:00,1572.13
2/25/2021 23:58:00,1630.86
2/26/2021 23:58:00,1477.72
2/27/2021 23:58:00,1443.61
2/28/2021 23:58:00,1449.3
3/1/2021 23:58:00,1423.35
3/2/2021 23:58:00,1568.29
3/3/2021 23:58:00,1488.05
3/4/2021 23:58:00,1565.61
3/5/2021 23:58:00,1531.16
3/6/2021 23:58:00,1536.89
3/7/2021 23:58:00,1662.42
3/8/2021 23:58:00,1739.54
3/9/2021 23:58:00,1838.95
3/10/2021 23:58:00,1873.26
3/11/2021 23:58:00,1778.99
3/12/2021 23:58:00,1839.5
3/13/2021 23:58:00,1760.28
3/14/2021 23:58:00,1921.58
3/15/2021 23:58:00,1844.76
3/16/2021 23:58:00,1788.26
3/17/2021 23:58:00,1809.97
3/18/2021 23:58:00,1833.72
3/19/2021 23:58:00,1777.52
3/20/2021 23:58:00,1814.52
3/21/2021 23:58:00,1801.22
3/22/2021 23:58:00,1786.44
3/23/2021 23:58:00,1683.75
3/24/2021 23:58:00,1680.61
3/25/2021 23:58:00,1586.83
3/26/2021 23:58:00,1601.89
3/27/2021 23:58:00,1712.71
3/28/2021 23:58:00,1717.44
3/29/2021 23:58:00,1691.2
3/30/2021 23:58:00,1824.98
3/31/2021 23:58:00,1848.61
4/1/2021 23:58:00,1937.48
4/2/2021 23:58:00,1973.73
4/3/2021 23:58:00,2144.84
4/4/2021 23:58:00,2010.98
4/5/2021 23:58:00,2096.89
4/6/2021 23:58:00,2115.15
4/7/2021 23:58:00,2117.73
4/8/2021 23:58:00,1967.58
4/9/2021 23:58:00,2082.7
4/10/2021 23:58:00,2067.32
4/11/2021 23:58:00,2133.61
4/12/2021 23:58:00,2162.67
4/13/2021 23:58:00,2139.88
4/14/2021 23:58:00,2308.61
4/15/2021 23:58:00,2453.33
4/16/2021 23:58:00,2524.73
4/17/2021 23:58:00,2436.97
4/18/2021 23:58:00,2347.57
4/19/2021 23:58:00,2229.19
4/20/2021 23:58:00,2154.32
4/21/2021 23:58:00,2345.68
4/22/2021 23:58:00,2354.57
4/23/2021 23:58:00,2392.85
4/24/2021 23:58:00,2357.14
4/25/2021 23:58:00,2216.76
4/26/2021 23:58:00,2311.72
4/27/2021 23:58:00,2546.23
4/28/2021 23:58:00,2672.6
4/29/2021 23:58:00,2740.72
4/30/2021 23:58:00,2766.26
5/1/2021 23:58:00,2777.17
5/2/2021 23:58:00,2951.63
5/3/2021 23:58:00,2953.33
5/4/2021 23:58:00,3433.96
5/5/2021 23:58:00,3241.6
5/6/2021 23:58:00,3535.22
5/7/2021 23:58:00,3483.05
5/8/2021 23:58:00,3486.23
5/9/2021 23:58:00,3892.92
5/10/2021 23:58:00,3915.34
5/11/2021 23:58:00,3923.29
5/12/2021 23:58:00,4171.83
5/13/2021 23:58:00,3618.3
5/14/2021 23:58:00,3733.03
5/15/2021 23:58:00,4099.67
5/16/2021 23:58:00,3631.89
5/17/2021 23:58:00,3562.27
5/18/2021 23:58:00,3253.23
5/19/2021 23:58:00,3370.12
5/20/2021 23:58:00,2490.54
5/21/2021 23:58:00,2814.29
5/22/2021 23:58:00,2433.3
5/23/2021 23:58:00,2273.76
5/24/2021 23:58:00,2145.73
5/25/2021 23:58:00,2660.4
5/26/2021 23:58:00,2720.29
5/27/2021 23:58:00,2872.69
5/28/2021 23:58:00,2717.25
5/29/2021 23:58:00,2407.61
5/30/2021 23:58:00,2260.43
5/31/2021 23:58:00,2377.93
6/1/2021 23:58:00,2725.99
6/2/2021 23:58:00,2625.67
6/3/2021 23:58:00,2715.22
6/4/2021 23:58:00,2849.66
6/5/2021 23:58:00,2689.28
6/6/2021 23:58:00,2623.57
6/7/2021 23:58:00,2721.69
6/8/2021 23:58:00,2592.9
6/9/2021 23:58:00,2520.21
6/10/2021 23:58:00,2615.83
6/11/2021 23:58:00,2458.34
6/12/2021 23:58:00,2344.86
6/13/2021 23:58:00,2364.77
6/14/2021 23:58:00,2518.49
6/15/2021 23:58:00,2567.02
6/16/2021 23:58:00,2527.34
6/17/2021 23:58:00,2365.72
6/18/2021 23:58:00,2369.78
6/19/2021 23:58:00,2232.01
6/20/2021 23:58:00,2173.44
6/21/2021 23:58:00,2257.34
6/22/2021 23:58:00,1879.11
6/23/2021 23:58:00,1872.71
6/24/2021 23:58:00,1960.55
6/25/2021 23:58:00,1996.71
6/26/2021 23:58:00,1803.03
6/27/2021 23:58:00,1821.54
6/28/2021 23:58:00,1986.29
6/29/2021 23:58:00,2082.03
6/30/2021 23:58:00,2160.04
7/1/2021 23:58:00,2265.37
7/2/2021 23:58:00,2100.87
7/3/2021 23:58:00,2160.57
7/4/2021 23:58:00,2228.9
7/5/2021 23:58:00,2311.14
7/6/2021 23:58:00,2203.93
7/7/2021 23:58:00,2317.43
7/8/2021 23:58:00,2320.42
7/9/2021 23:58:00,2110.5
7/10/2021 23:58:00,2151.02
7/11/2021 23:58:00,2116.48
7/12/2021 23:58:00,2138.87
7/13/2021 23:58:00,2025.55
7/14/2021 23:58:00,1937.65
7/15/2021 23:58:00,1991.64
7/16/2021 23:58:00,1913.85
7/17/2021 23:58:00,1871.5
7/18/2021 23:58:00,1900.93
7/19/2021 23:58:00,1892.08
7/20/2021 23:58:00,1815.16
7/21/2021 23:58:00,1782.09
7/22/2021 23:58:00,1989.81
7/23/2021 23:58:00,2029.95
7/24/2021 23:58:00,2109.06
7/25/2021 23:58:00,2187.35
7/26/2021 23:58:00,2177.33
7/27/2021 23:58:00,2223.87
7/28/2021 23:58:00,2297.94
7/29/2021 23:58:00,2290.57
7/30/2021 23:58:00,2383.94
7/31/2021 23:58:00,2453.52
8/1/2021 23:58:00,2521.25
8/2/2021 23:58:00,2563.49
8/3/2021 23:58:00,2596.91
8/4/2021 23:58:00,2503.66
8/5/2021 23:58:00,2719.08
8/6/2021 23:58:00,2840.17
8/7/2021 23:58:00,2878.4
8/8/2021 23:58:00,3150.75
8/9/2021 23:58:00,3031.76
8/10/2021 23:58:00,3165.9
8/11/2021 23:58:00,3145.58
8/12/2021 23:58:00,3166.99
8/13/2021 23:58:00,3054.85
8/14/2021 23:58:00,3315.45
8/15/2021 23:58:00,3268.95
8/16/2021 23:58:00,3311.71
8/17/2021 23:58:00,3154.19
8/18/2021 23:58:00,3033.8
8/19/2021 23:58:00,3026.79
8/20/2021 23:58:00,3194.53
8/21/2021 23:58:00,3283.44
8/22/2021 23:58:00,3228.73
8/23/2021 23:58:00,3251
8/24/2021 23:58:00,3326.85
8/25/2021 23:58:00,3195.67
8/26/2021 23:58:00,3229.45
8/27/2021 23:58:00,3099.04
8/28/2021 23:58:00,3284.85
8/29/2021 23:58:00,3248.05
8/30/2021 23:58:00,3218.82
8/31/2021 23:58:00,3219.03
9/1/2021 23:58:00,3415.38
9/2/2021 23:58:00,3812.18
9/3/2021 23:58:00,3804.15
9/4/2021 23:58:00,3933.83
9/5/2021 23:58:00,3892.19
9/6/2021 23:58:00,3948.68
9/7/2021 23:58:00,3916.78
9/8/2021 23:58:00,3425.97
9/9/2021 23:58:00,3516.42
9/10/2021 23:58:00,3437.38
9/11/2021 23:58:00,3212.9
9/12/2021 23:58:00,3274.27
9/13/2021 23:58:00,3407.86
9/14/2021 23:58:00,3273.63
9/15/2021 23:58:00,3443.15
9/16/2021 23:58:00,3615.81
9/17/2021 23:58:00,3562.52
9/18/2021 23:58:00,3394.08
9/19/2021 23:58:00,3428.49
9/20/2021 23:58:00,3332.99
9/21/2021 23:58:00,2973.01
9/22/2021 23:58:00,2786.37
9/23/2021 23:58:00,3073.21
9/24/2021 23:58:00,3149.64
9/25/2021 23:58:00,2935.12
9/26/2021 23:58:00,2931.85
9/27/2021 23:58:00,3059.99
9/28/2021 23:58:00,2914.54
9/29/2021 23:58:00,2816.51
9/30/2021 23:58:00,2857.1
10/1/2021 23:58:00,3019.44
10/2/2021 23:58:00,3317.84
10/3/2021 23:58:00,3409.66
10/4/2021 23:58:00,3414.54
10/5/2021 23:58:00,3377.89
10/6/2021 23:58:00,3515.22
10/7/2021 23:58:00,3567.4
10/8/2021 23:58:00,3580.51
10/9/2021 23:58:00,3549.87
10/10/2021 23:58:00,3570.3
10/11/2021 23:58:00,3385.76
10/12/2021 23:58:00,3532.86
10/13/2021 23:58:00,3489.93
10/14/2021 23:58:00,3617.16
10/15/2021 23:58:00,3783.17
10/16/2021 23:58:00,3860.38
10/17/2021 23:58:00,3821.81
10/18/2021 23:58:00,3854.67
10/19/2021 23:58:00,3742.47
10/20/2021 23:58:00,3888.1
10/21/2021 23:58:00,4154.62
10/22/2021 23:58:00,4084.18
10/23/2021 23:58:00,3967.76
10/24/2021 23:58:00,4183.29
10/25/2021 23:58:00,4082.55
10/26/2021 23:58:00,4210.9
10/27/2021 23:58:00,4127.93
10/28/2021 23:58:00,3935.62
10/29/2021 23:58:00,4279.91
10/30/2021 23:58:00,4416.27
10/31/2021 23:58:00,4328.81
11/1/2021 23:58:00,4285.01
11/2/2021 23:58:00,4327.09
11/3/2021 23:58:00,4598.2
11/4/2021 23:58:00,4597.78
11/5/2021 23:58:00,4530.33
11/6/2021 23:58:00,4471.44
11/7/2021 23:58:00,4516.24
11/8/2021 23:58:00,4631.73
11/9/2021 23:58:00,4798.79
11/10/2021 23:58:00,4740.29
11/11/2021 23:58:00,4602.59
11/12/2021 23:58:00,4715.31
11/13/2021 23:58:00,4699.28
11/14/2021 23:58:00,4642.67
11/15/2021 23:58:00,4642.24
11/16/2021 23:58:00,4535.21
11/17/2021 23:58:00,4208.24
11/18/2021 23:58:00,4279.31
11/19/2021 23:58:00,3996.98
11/20/2021 23:58:00,4299.06
11/21/2021 23:58:00,4411.07
11/22/2021 23:58:00,4250.76
11/23/2021 23:58:00,4080.13
11/24/2021 23:58:00,4372.64
11/25/2021 23:58:00,4279.12
11/26/2021 23:58:00,4531.65
11/27/2021 23:58:00,4039.79
11/28/2021 23:58:00,4081.45
11/29/2021 23:58:00,4314.05
11/30/2021 23:58:00,4444.82
12/1/2021 23:58:00,4625.03
12/2/2021 23:58:00,4565.58
12/3/2021 23:58:00,4518.59
12/4/2021 23:58:00,4201.02
12/5/2021 23:58:00,4142.34
12/6/2021 23:58:00,4190.32
12/7/2021 23:58:00,4369.08
12/8/2021 23:58:00,4304.43
12/9/2021 23:58:00,4462.64
12/10/2021 23:58:00,4114.07
12/11/2021 23:58:00,3910.43
12/12/2021 23:58:00,4086.88
12/13/2021 23:58:00,4140.39
12/14/2021 23:58:00,3773.5
12/15/2021 23:58:00,3860.24
12/16/2021 23:58:00,4030.97
12/17/2021 23:58:00,3951.25
12/18/2021 23:58:00,3872.39
12/19/2021 23:58:00,3962.56
12/20/2021 23:58:00,3912.78
12/21/2021 23:58:00,3969.17
12/22/2021 23:58:00,4025.11
12/23/2021 23:58:00,3983.96
12/24/2021 23:58:00,4118.2
12/25/2021 23:58:00,4038.5
12/26/2021 23:58:00,4093.28
12/27/2021 23:58:00,4070.29
12/28/2021 23:58:00,4026.21
12/29/2021 23:58:00,3793.41
12/30/2021 23:58:00,3628.72
12/31/2021 23:58:00,3723.06
1/1/2022 23:58:00,3692.41
1/2/2022 23:58:00,3768.64
1/3/2022 23:58:00,3822.92
1/4/2022 23:58:00,3768.17
1/5/2022 23:58:00,3784.52
1/6/2022 23:58:00,3536.39
1/7/2022 23:58:00,3420.46
1/8/2022 23:58:00,3201.85
1/9/2022 23:58:00,3084.96
1/10/2022 23:58:00,3157.67
1/11/2022 23:58:00,3078.2
1/12/2022 23:58:00,3245.8
1/13/2022 23:58:00,3377.02
1/14/2022 23:58:00,3241.63
1/15/2022 23:58:00,3318.8
1/16/2022 23:58:00,3328.44
1/17/2022 23:58:00,3353.53
1/18/2022 23:58:00,3213.9
1/19/2022 23:58:00,3163.05
1/20/2022 23:58:00,3095.06
1/21/2022 23:58:00,2999.45
1/22/2022 23:58:00,2595.79
1/23/2022 23:58:00,2405.75
1/24/2022 23:58:00,2530.94
1/25/2022 23:58:00,2434.79
1/26/2022 23:58:00,2452.88
1/27/2022 23:58:00,2456.48
1/28/2022 23:58:00,2423.02
1/29/2022 23:58:00,2544.5
1/30/2022 23:58:00,2596.82
1/31/2022 23:58:00,2604.02
2/1/2022 23:58:00,2682.62
2/2/2022 23:58:00,2792.69
2/3/2022 23:58:00,2686.44
2/4/2022 23:58:00,2688
2/5/2022 23:58:00,2982.21
2/6/2022 23:58:00,3017.64
2/7/2022 23:58:00,3052.54
2/8/2022 23:58:00,3149.73
2/9/2022 23:58:00,3117.27
2/10/2022 23:58:00,3240.78
2/11/2022 23:58:00,3068.5
2/12/2022 23:58:00,2921.64
2/13/2022 23:58:00,2912.13
2/14/2022 23:58:00,2876.78
2/15/2022 23:58:00,2933.71
2/16/2022 23:58:00,3178.99
2/17/2022 23:58:00,3129.35
2/18/2022 23:58:00,2883.41
2/19/2022 23:58:00,2783.1
2/20/2022 23:58:00,2763.16
2/21/2022 23:58:00,2620.03
2/22/2022 23:58:00,2577.53
2/23/2022 23:58:00,2637.87
2/24/2022 23:58:00,2575.39
2/25/2022 23:58:00,2595.72
2/26/2022 23:58:00,2767.44
2/27/2022 23:58:00,2779.31
2/28/2022 23:58:00,2613.3
3/1/2022 23:58:00,2937.02
3/2/2022 23:58:00,2969
3/3/2022 23:58:00,2950.88
3/4/2022 23:58:00,2834.18
3/5/2022 23:58:00,2615.65
3/6/2022 23:58:00,2664.69
3/7/2022 23:58:00,2554.88
3/8/2022 23:58:00,2490.49
