Date,Close
6/13/2020 23:58:00,9475.087
6/14/2020 23:58:00,9332.431
6/15/2020 23:58:00,9426.189
6/16/2020 23:58:00,9526.845
6/17/2020 23:58:00,9457.544
6/18/2020 23:58:00,9380.774
6/19/2020 23:58:00,9301.495
6/20/2020 23:58:00,9358.458
6/21/2020 23:58:00,9287.954
6/22/2020 23:58:00,9690.653
6/23/2020 23:58:00,9622.859
6/24/2020 23:58:00,9294.837
6/25/2020 23:58:00,9245.056
6/26/2020 23:58:00,9156.309
6/27/2020 23:58:00,9004.804
6/28/2020 23:58:00,9120.856
6/29/2020 23:58:00,9186.103
6/30/2020 23:58:00,9136.464
7/1/2020 23:58:00,9236.278
7/2/2020 23:58:00,9091.494
7/3/2020 23:58:00,9063.415
7/4/2020 23:58:00,9134.027
7/5/2020 23:58:00,9084.367
7/6/2020 23:58:00,9347.735
7/7/2020 23:58:00,9256.041
7/8/2020 23:58:00,9438.188
7/9/2020 23:58:00,9238.551
7/10/2020 23:58:00,9287.806
7/11/2020 23:58:00,9235.725
7/12/2020 23:58:00,9302.255
7/13/2020 23:58:00,9236.326
7/14/2020 23:58:00,9276.242
7/15/2020 23:58:00,9191.817
7/16/2020 23:58:00,9132.512
7/17/2020 23:58:00,9155.095
7/18/2020 23:58:00,9177.39
7/19/2020 23:58:00,9217.421
7/20/2020 23:58:00,9164.971
7/21/2020 23:58:00,9394.428
7/22/2020 23:58:00,9539.67
7/23/2020 23:58:00,9614.052
7/24/2020 23:58:00,9551.432
7/25/2020 23:58:00,9710.919
7/26/2020 23:58:00,9941.474
7/27/2020 23:58:00,11038.19
7/28/2020 23:58:00,10932.79
7/29/2020 23:58:00,11110.78
7/30/2020 23:58:00,11113.47
7/31/2020 23:58:00,11350.44
8/1/2020 23:58:00,11811
8/2/2020 23:58:00,11060.74
8/3/2020 23:58:00,11229.23
8/4/2020 23:58:00,11193.52
8/5/2020 23:58:00,11750.11
8/6/2020 23:58:00,11771.01
8/7/2020 23:58:00,11603.77
8/8/2020 23:58:00,11771.91
8/9/2020 23:58:00,11685.37
8/10/2020 23:58:00,11892.32
8/11/2020 23:58:00,11386.83
8/12/2020 23:58:00,11570.86
8/13/2020 23:58:00,11788.67
8/14/2020 23:58:00,11774.58
8/15/2020 23:58:00,11860.8
8/16/2020 23:58:00,11917.42
8/17/2020 23:58:00,12290.64
8/18/2020 23:58:00,11954.85
8/19/2020 23:58:00,11756.31
8/20/2020 23:58:00,11864.59
8/21/2020 23:58:00,11525.75
8/22/2020 23:58:00,11676.19
8/23/2020 23:58:00,11651.92
8/24/2020 23:58:00,11758.47
8/25/2020 23:58:00,11329.89
8/26/2020 23:58:00,11463.63
8/27/2020 23:58:00,11325.62
8/28/2020 23:58:00,11533.22
8/29/2020 23:58:00,11477.2
8/30/2020 23:58:00,11713.8
8/31/2020 23:58:00,11656.86
9/1/2020 23:58:00,11925.36
9/2/2020 23:58:00,11398.04
9/3/2020 23:58:00,10175.84
9/4/2020 23:58:00,10469.5
9/5/2020 23:58:00,10166.73
9/6/2020 23:58:00,10255.99
9/7/2020 23:58:00,10374.99
9/8/2020 23:58:00,10125.08
9/9/2020 23:58:00,10225.3
9/10/2020 23:58:00,10346.71
9/11/2020 23:58:00,10396.03
9/12/2020 23:58:00,10446
9/13/2020 23:58:00,10332.06
9/14/2020 23:58:00,10678.08
9/15/2020 23:58:00,10786.28
9/16/2020 23:58:00,10950.88
9/17/2020 23:58:00,10944.69
9/18/2020 23:58:00,10936.99
9/19/2020 23:58:00,11082.85
9/20/2020 23:58:00,10920.82
9/21/2020 23:58:00,10418.53
9/22/2020 23:58:00,10532.29
9/23/2020 23:58:00,10234.28
9/24/2020 23:58:00,10741.21
9/25/2020 23:58:00,10691.79
9/26/2020 23:58:00,10732.1
9/27/2020 23:58:00,10777.93
9/28/2020 23:58:00,10695.78
9/29/2020 23:58:00,10841.77
9/30/2020 23:58:00,10779.78
10/1/2020 23:58:00,10620.55
10/2/2020 23:58:00,10574.28
10/3/2020 23:58:00,10551.46
10/4/2020 23:58:00,10673.94
10/5/2020 23:58:00,10793.58
10/6/2020 23:58:00,10603.72
10/7/2020 23:58:00,10671.61
10/8/2020 23:58:00,10929.55
10/9/2020 23:58:00,11059.02
10/10/2020 23:58:00,11301.6
10/11/2020 23:58:00,11375.07
10/12/2020 23:58:00,11537.3
10/13/2020 23:58:00,11429.06
10/14/2020 23:58:00,11428.24
10/15/2020 23:58:00,11506.18
10/16/2020 23:58:00,11325.54
10/17/2020 23:58:00,11367.93
10/18/2020 23:58:00,11512.48
10/19/2020 23:58:00,11758.06
10/20/2020 23:58:00,11922.28
10/21/2020 23:58:00,12811.03
10/22/2020 23:58:00,12984.58
10/23/2020 23:58:00,12939.6
10/24/2020 23:58:00,13126.43
10/25/2020 23:58:00,13040.09
10/26/2020 23:58:00,13070.06
10/27/2020 23:58:00,13646
10/28/2020 23:58:00,13280.92
10/29/2020 23:58:00,13455.76
10/30/2020 23:58:00,13568.08
10/31/2020 23:58:00,13798.8
11/1/2020 23:58:00,13763.58
11/2/2020 23:58:00,13566.47
11/3/2020 23:58:00,14021.7
11/4/2020 23:58:00,14159.61
11/5/2020 23:58:00,15588.08
11/6/2020 23:58:00,15584.02
11/7/2020 23:58:00,14832.34
11/8/2020 23:58:00,15484.36
11/9/2020 23:58:00,15326.06
11/10/2020 23:58:00,15309.83
11/11/2020 23:58:00,15704.55
11/13/2020 23:58:00,16326.84
11/14/2020 23:58:00,16078.98
11/15/2020 23:58:00,15936.22
11/16/2020 23:58:00,16709.44
11/17/2020 23:58:00,17672.58
11/18/2020 23:58:00,17785.87
11/19/2020 23:58:00,17813.76
11/20/2020 23:58:00,18669.68
11/21/2020 23:58:00,18697.88
11/22/2020 23:58:00,18428.38
11/23/2020 23:58:00,18375.57
11/24/2020 23:58:00,19146.67
11/25/2020 23:58:00,18724.2
11/26/2020 23:58:00,17165.51
11/27/2020 23:58:00,17140.12
11/28/2020 23:58:00,17734.38
11/29/2020 23:58:00,18189.63
11/30/2020 23:58:00,19704.15
12/1/2020 23:58:00,18784.93
12/2/2020 23:58:00,19230.17
12/3/2020 23:58:00,19444.89
12/4/2020 23:58:00,18658.84
12/5/2020 23:58:00,19156.46
12/6/2020 23:58:00,19380.58
12/7/2020 23:58:00,19176.42
12/8/2020 23:58:00,18321.51
12/9/2020 23:58:00,18547.8
12/10/2020 23:58:00,18248.09
12/11/2020 23:58:00,18023.18
12/12/2020 23:58:00,18810.76
12/13/2020 23:58:00,19166.16
12/14/2020 23:58:00,19274.74
12/15/2020 23:58:00,19435.53
12/16/2020 23:58:00,21354.81
12/17/2020 23:58:00,22831.94
12/18/2020 23:58:00,23137.34
12/19/2020 23:58:00,23841.97
12/20/2020 23:58:00,23472.68
12/21/2020 23:58:00,22709.7
12/22/2020 23:58:00,23822.64
12/23/2020 23:58:00,23234.12
12/24/2020 23:58:00,23719.2
12/25/2020 23:58:00,24703.38
12/26/2020 23:58:00,26449.16
12/27/2020 23:58:00,26239.31
12/28/2020 23:58:00,27035.83
12/29/2020 23:58:00,27360.16
12/30/2020 23:58:00,28880.12
12/31/2020 23:58:00,28943.58
1/1/2021 23:58:00,29394.66
1/2/2021 23:58:00,32183.46
1/3/2021 23:58:00,32995.38
1/4/2021 23:58:00,32022.43
1/5/2021 23:58:00,33999.23
1/6/2021 23:58:00,36812.19
1/7/2021 23:58:00,39465
1/8/2021 23:58:00,40641.98
1/9/2021 23:58:00,40229.14
1/10/2021 23:58:00,38212.04
1/11/2021 23:58:00,35480.42
1/12/2021 23:58:00,34051
1/13/2021 23:58:00,37385.53
1/14/2021 23:58:00,39152.59
1/15/2021 23:58:00,36820.3
1/16/2021 23:58:00,36022.09
1/17/2021 23:58:00,35825.16
1/18/2021 23:58:00,36625.9
1/19/2021 23:58:00,35972.69
1/20/2021 23:58:00,35501.85
1/21/2021 23:58:00,30834.26
1/22/2021 23:58:00,33010.61
1/23/2021 23:58:00,32090.97
1/24/2021 23:58:00,32260.85
1/25/2021 23:58:00,32249.76
1/26/2021 23:58:00,32507.34
1/27/2021 23:58:00,30414.07
1/28/2021 23:58:00,33404.69
1/29/2021 23:58:00,34260.81
1/30/2021 23:58:00,34293.02
1/31/2021 23:58:00,33119.93
2/1/2021 23:58:00,33538.11
2/2/2021 23:58:00,35497.71
2/3/2021 23:58:00,37664.11
2/4/2021 23:58:00,36974.69
2/5/2021 23:58:00,38277.3
2/6/2021 23:58:00,39255.36
2/7/2021 23:58:00,38840.28
2/8/2021 23:58:00,46430.89
2/9/2021 23:58:00,46533.69
2/10/2021 23:58:00,44835.64
2/11/2021 23:58:00,47987.46
2/12/2021 23:58:00,47394.65
2/13/2021 23:58:00,47169.87
2/14/2021 23:58:00,48662.91
2/15/2021 23:58:00,47924.53
2/16/2021 23:58:00,49154.03
2/17/2021 23:58:00,52115.98
2/18/2021 23:58:00,51604.23
2/19/2021 23:58:00,55905.4
2/20/2021 23:58:00,55936.8
2/21/2021 23:58:00,57443.79
2/22/2021 23:58:00,54104.16
2/23/2021 23:58:00,48894.62
2/24/2021 23:58:00,49699.13
2/25/2021 23:58:00,47045.93
2/26/2021 23:58:00,46324.21
2/27/2021 23:58:00,46158.54
2/28/2021 23:58:00,45203.05
3/1/2021 23:58:00,49612.21
3/2/2021 23:58:00,48461.85
3/3/2021 23:58:00,50428.79
3/4/2021 23:58:00,48357.46
3/5/2021 23:58:00,48766.28
3/6/2021 23:58:00,48883.48
3/7/2021 23:58:00,50958.3
3/8/2021 23:58:00,52317.55
3/9/2021 23:58:00,54898.67
3/10/2021 23:58:00,55901.2
3/11/2021 23:58:00,57794.57
3/12/2021 23:58:00,57229.31
3/13/2021 23:58:00,61190.87
3/14/2021 23:58:00,59014.37
3/15/2021 23:58:00,55608.05
3/16/2021 23:58:00,56904.06
3/17/2021 23:58:00,58898.21
3/18/2021 23:58:00,57647.56
3/19/2021 23:58:00,58083.82
3/20/2021 23:58:00,58081.93
3/21/2021 23:58:00,57357.46
3/22/2021 23:58:00,54137.09
3/23/2021 23:58:00,54407.55
3/24/2021 23:58:00,52335.62
3/25/2021 23:58:00,51342.9
3/26/2021 23:58:00,55041.62
3/27/2021 23:58:00,55870.88
3/28/2021 23:58:00,55774.09
3/29/2021 23:58:00,57611.63
3/30/2021 23:58:00,58786.91
3/31/2021 23:58:00,58794.94
4/1/2021 23:58:00,58721.72
4/2/2021 23:58:00,58987.56
4/3/2021 23:58:00,57072.03
4/4/2021 23:58:00,58218.89
4/5/2021 23:58:00,59075.45
4/6/2021 23:58:00,58005.9
4/7/2021 23:58:00,55914.07
4/8/2021 23:58:00,58063.47
4/9/2021 23:58:00,58095.14
4/10/2021 23:58:00,59778.52
4/11/2021 23:58:00,59969.24
4/12/2021 23:58:00,59855.68
4/13/2021 23:58:00,63539.79
4/14/2021 23:58:00,62990.01
4/15/2021 23:58:00,63263.76
4/16/2021 23:58:00,61404.21
4/17/2021 23:58:00,60053.62
4/18/2021 23:58:00,56245.47
4/19/2021 23:58:00,55685.4
4/20/2021 23:58:00,56481.9
4/21/2021 23:58:00,53820.08
4/22/2021 23:58:00,51774.63
4/23/2021 23:58:00,51125.26
4/24/2021 23:58:00,50102.7
4/25/2021 23:58:00,49072.92
4/26/2021 23:58:00,54037.3
4/27/2021 23:58:00,55051.97
4/28/2021 23:58:00,54856.06
4/29/2021 23:58:00,53569.29
4/30/2021 23:58:00,57766.05
5/1/2021 23:58:00,57831.06
5/2/2021 23:58:00,56613.92
5/3/2021 23:58:00,57167.1
5/4/2021 23:58:00,53253.62
5/5/2021 23:58:00,57487.13
5/6/2021 23:58:00,56418.45
5/7/2021 23:58:00,57374.92
5/8/2021 23:58:00,58851.15
5/9/2021 23:58:00,58249.91
5/10/2021 23:58:00,55873.81
5/11/2021 23:58:00,56727.85
5/12/2021 23:58:00,49317.21
5/13/2021 23:58:00,49707.58
5/14/2021 23:58:00,49889.86
5/15/2021 23:58:00,46725.23
5/16/2021 23:58:00,46439.3
5/17/2021 23:58:00,43558.86
5/18/2021 23:58:00,42901.26
5/19/2021 23:58:00,36877.26
5/20/2021 23:58:00,40743.69
5/21/2021 23:58:00,37342.56
5/22/2021 23:58:00,37482.21
5/23/2021 23:58:00,34707.16
5/24/2021 23:58:00,38751.12
5/25/2021 23:58:00,38373.69
5/26/2021 23:58:00,39259.6
5/27/2021 23:58:00,38423.84
5/28/2021 23:58:00,35671.04
5/29/2021 23:58:00,34592.16
5/30/2021 23:58:00,35654.29
5/31/2021 23:58:00,37309.36
6/1/2021 23:58:00,36682.96
6/2/2021 23:58:00,37572.28
6/3/2021 23:58:00,39184.57
6/4/2021 23:58:00,36849.84
6/5/2021 23:58:00,35522.9
6/6/2021 23:58:00,35799.29
6/7/2021 23:58:00,33577.22
6/8/2021 23:58:00,33407.84
6/9/2021 23:58:00,37341.97
6/10/2021 23:58:00,36641.08
6/11/2021 23:58:00,37333.82
6/12/2021 23:58:00,35479.57
6/13/2021 23:58:00,39038.67
6/14/2021 23:58:00,40526.54
6/15/2021 23:58:00,40152.96
6/16/2021 23:58:00,38344.25
6/17/2021 23:58:00,38065.94
6/18/2021 23:58:00,35734.51
6/19/2021 23:58:00,35525.93
6/20/2021 23:58:00,35619.15
6/21/2021 23:58:00,31687.18
6/22/2021 23:58:00,32488.3
6/23/2021 23:58:00,33661.74
6/24/2021 23:58:00,34649.07
6/25/2021 23:58:00,31597.98
6/26/2021 23:58:00,32214.82
6/27/2021 23:58:00,34668.56
6/28/2021 23:58:00,34463.3
6/29/2021 23:58:00,35852.64
6/30/2021 23:58:00,35031.71
7/1/2021 23:58:00,33548.11
7/2/2021 23:58:00,33830.32
7/3/2021 23:58:00,34681.76
7/4/2021 23:58:00,35302.52
7/5/2021 23:58:00,33707.41
7/6/2021 23:58:00,34224.65
7/7/2021 23:58:00,33876.87
7/8/2021 23:58:00,32865.52
7/9/2021 23:58:00,33803.7
7/10/2021 23:58:00,33513.73
7/11/2021 23:58:00,34246.41
7/12/2021 23:58:00,33114.86
7/13/2021 23:58:00,32724.95
7/14/2021 23:58:00,32817.09
7/15/2021 23:58:00,31848.45
7/16/2021 23:58:00,31401.63
7/17/2021 23:58:00,31539.02
7/18/2021 23:58:00,31802.68
7/19/2021 23:58:00,30838.26
7/20/2021 23:58:00,29790.22
7/21/2021 23:58:00,32121.27
7/22/2021 23:58:00,32303.9
7/23/2021 23:58:00,33604.89
7/24/2021 23:58:00,34280.88
7/25/2021 23:58:00,35412.74
7/26/2021 23:58:00,37306.7
7/27/2021 23:58:00,39430.78
7/28/2021 23:58:00,40005.39
7/29/2021 23:58:00,40028.84
7/30/2021 23:58:00,42249.93
7/31/2021 23:58:00,41538.9
8/1/2021 23:58:00,39897.94
8/2/2021 23:58:00,39179.12
8/3/2021 23:58:00,38138.75
8/4/2021 23:58:00,39730.27
8/5/2021 23:58:00,40872.77
8/6/2021 23:58:00,42839.67
8/7/2021 23:58:00,44596.43
8/8/2021 23:58:00,43804.42
8/9/2021 23:58:00,46302.42
8/10/2021 23:58:00,45597.24
8/11/2021 23:58:00,45580.62
8/12/2021 23:58:00,44422.31
8/13/2021 23:58:00,47832.95
8/14/2021 23:58:00,47103.48
8/15/2021 23:58:00,47035.16
8/16/2021 23:58:00,45962.85
8/17/2021 23:58:00,44682.28
8/18/2021 23:58:00,44747.16
8/19/2021 23:58:00,46759.82
8/20/2021 23:58:00,49328.58
8/21/2021 23:58:00,48880.96
8/22/2021 23:58:00,49280.35
8/23/2021 23:58:00,49538.76
8/24/2021 23:58:00,47720.25
8/25/2021 23:58:00,49001.23
8/26/2021 23:58:00,46855.93
8/27/2021 23:58:00,49072.36
8/28/2021 23:58:00,48915.17
8/29/2021 23:58:00,48802.72
8/30/2021 23:58:00,46996.51
8/31/2021 23:58:00,47135.83
9/1/2021 23:58:00,48864.18
9/2/2021 23:58:00,49295.96
9/3/2021 23:58:00,50014.34
9/4/2021 23:58:00,49938.51
9/5/2021 23:58:00,51783.77
9/6/2021 23:58:00,52686.86
9/7/2021 23:58:00,46796.45
9/8/2021 23:58:00,46074.31
9/9/2021 23:58:00,46386.34
9/10/2021 23:58:00,44844.22
9/11/2021 23:58:00,45164.73
9/12/2021 23:58:00,46060.68
9/13/2021 23:58:00,44949.85
9/14/2021 23:58:00,47069.52
9/15/2021 23:58:00,48143.54
9/16/2021 23:58:00,47767.87
9/17/2021 23:58:00,47282.57
9/18/2021 23:58:00,48306.64
9/19/2021 23:58:00,47246.58
9/20/2021 23:58:00,42945.56
9/21/2021 23:58:00,40585.24
9/22/2021 23:58:00,43583.85
9/23/2021 23:58:00,44888.98
9/24/2021 23:58:00,42836.94
9/25/2021 23:58:00,42707.03
9/26/2021 23:58:00,43169.61
9/27/2021 23:58:00,42204.58
9/28/2021 23:58:00,41046.57
9/29/2021 23:58:00,41540.94
9/30/2021 23:58:00,43788.04
10/1/2021 23:58:00,48144
10/2/2021 23:58:00,47675.17
10/3/2021 23:58:00,48228.48
10/4/2021 23:58:00,49264.18
10/5/2021 23:58:00,51490.58
10/6/2021 23:58:00,55338.91
10/7/2021 23:58:00,53781.91
10/8/2021 23:58:00,53941.22
10/9/2021 23:58:00,54963.55
10/10/2021 23:58:00,54701.61
10/11/2021 23:58:00,57489.84
10/12/2021 23:58:00,56008.42
10/13/2021 23:58:00,57383.79
10/14/2021 23:58:00,57351.45
10/15/2021 23:58:00,61663.95
10/16/2021 23:58:00,60863.94
10/17/2021 23:58:00,61522.43
10/18/2021 23:58:00,62038.73
10/19/2021 23:58:00,64244.74
10/20/2021 23:58:00,65991.54
10/21/2021 23:58:00,62199.87
10/22/2021 23:58:00,60693.99
10/23/2021 23:58:00,61334.3
10/24/2021 23:58:00,60857.58
10/25/2021 23:58:00,63069.98
10/26/2021 23:58:00,60310.41
10/27/2021 23:58:00,58446.06
10/28/2021 23:58:00,60596.31
10/29/2021 23:58:00,62247.62
10/30/2021 23:58:00,61855.9
10/31/2021 23:58:00,61340.66
11/1/2021 23:58:00,60951.52
11/2/2021 23:58:00,63234.6
11/3/2021 23:58:00,62920.18
11/4/2021 23:58:00,61440.53
11/5/2021 23:58:00,60997.62
11/6/2021 23:58:00,61517.57
11/7/2021 23:58:00,63294.9
11/8/2021 23:58:00,67544.06
11/9/2021 23:58:00,66931.48
11/10/2021 23:58:00,64966.11
11/11/2021 23:58:00,64832.29
11/12/2021 23:58:00,64186.21
11/13/2021 23:58:00,64402.5
11/14/2021 23:58:00,65476.68
11/15/2021 23:58:00,63573.76
11/16/2021 23:58:00,60137.48
11/17/2021 23:58:00,60369.67
11/18/2021 23:58:00,56908.25
11/19/2021 23:58:00,58125.86
11/20/2021 23:58:00,59747.74
11/21/2021 23:58:00,58770.96
11/22/2021 23:58:00,56293.69
11/23/2021 23:58:00,57576.93
11/24/2021 23:58:00,57191.11
11/25/2021 23:58:00,58957.91
11/26/2021 23:58:00,53634.31
11/27/2021 23:58:00,54809.76
11/28/2021 23:58:00,57270.1
11/29/2021 23:58:00,57837.01
11/30/2021 23:58:00,56959.33
12/1/2021 23:58:00,57228.96
12/2/2021 23:58:00,56518.51
12/3/2021 23:58:00,53662.35
12/4/2021 23:58:00,49258.04
12/5/2021 23:58:00,49453.48
12/6/2021 23:58:00,50594.02
12/7/2021 23:58:00,50631.88
12/8/2021 23:58:00,50495.16
12/9/2021 23:58:00,47605.4
12/10/2021 23:58:00,47157.46
12/11/2021 23:58:00,49340.38
12/12/2021 23:58:00,50096.77
12/13/2021 23:58:00,46725.26
12/14/2021 23:58:00,48387.72
12/15/2021 23:58:00,48874.04
12/16/2021 23:58:00,47619.86
12/17/2021 23:58:00,46180
12/18/2021 23:58:00,46862.54
12/19/2021 23:58:00,46697.18
12/20/2021 23:58:00,46900.94
12/21/2021 23:58:00,48903.38
12/22/2021 23:58:00,48603.92
12/23/2021 23:58:00,50798.09
12/24/2021 23:58:00,50802.95
12/25/2021 23:58:00,50441.71
12/26/2021 23:58:00,50789.87
12/27/2021 23:58:00,50681.65
12/28/2021 23:58:00,47538.2
12/29/2021 23:58:00,46438.42
12/30/2021 23:58:00,47129.15
12/31/2021 23:58:00,46203.3
1/1/2022 23:58:00,47740.14
1/2/2022 23:58:00,47311.28
1/3/2022 23:58:00,46428.77
1/4/2022 23:58:00,45843.78
1/5/2022 23:58:00,43443.79
1/6/2022 23:58:00,43108.58
1/7/2022 23:58:00,41535.77
1/8/2022 23:58:00,41678.56
1/9/2022 23:58:00,41857.12
1/10/2022 23:58:00,41827.6
1/11/2022 23:58:00,42730.86
1/12/2022 23:58:00,43901.55
1/13/2022 23:58:00,42537.42
1/14/2022 23:58:00,43083.03
1/15/2022 23:58:00,43093.38
1/16/2022 23:58:00,43086.08
1/17/2022 23:58:00,42237.48
1/18/2022 23:58:00,42367.78
1/19/2022 23:58:00,41690.65
1/20/2022 23:58:00,40726.07
1/21/2022 23:58:00,36493.02
1/22/2022 23:58:00,35058.68
1/23/2022 23:58:00,36269.66
1/24/2022 23:58:00,36686.15
1/25/2022 23:58:00,36954.33
1/26/2022 23:58:00,36820.86
1/27/2022 23:58:00,37121.69
1/28/2022 23:58:00,37739.55
1/29/2022 23:58:00,38172.41
1/30/2022 23:58:00,37911.92
1/31/2022 23:58:00,38494.39
2/1/2022 23:58:00,38715.46
2/2/2022 23:58:00,36908.75
2/3/2022 23:58:00,37283.13
2/4/2022 23:58:00,41567.76
2/5/2022 23:58:00,41432.18
2/6/2022 23:58:00,42397.85
2/7/2022 23:58:00,43853.76
2/8/2022 23:58:00,44064.49
2/9/2022 23:58:00,44404.75
2/10/2022 23:58:00,43517.06
2/11/2022 23:58:00,42391.13
2/12/2022 23:58:00,42222.13
2/13/2022 23:58:00,42053.36
2/14/2022 23:58:00,42550.43
2/15/2022 23:58:00,44542.77
2/16/2022 23:58:00,43867.82
